---Entering main---
Interrupt controller driver initialized!
Connected to Interrupt Controller!
Started Interrupt Controller!
Initialized Timer!
Interrupts enabled!
0,8281
1,2668
2,2668
3,2337
4,2668
5,2668
6,2337
7,2337
8,2337
9,2668
10,2668
11,2337
12,2337
13,2337
14,2668
15,2668
16,2337
17,2337
18,2668
19,2668
20,2337
21,2337
22,2668
23,2668
24,2668
25,2337
26,2337
27,2668
28,2668
29,2337
30,2337
31,2337
32,2668
33,2668
34,2337
35,2337
36,2337
37,2668
38,2668
39,2337
40,2337
41,2668
42,2668
43,2337
44,2337
45,2668
46,2668
47,2668
48,2337
49,2337
50,2668
51,2668
52,2337
53,2337
54,2668
55,2668
56,2668
57,2337
58,2337
59,2668
60,2668
61,2337
62,2337
63,2337
64,2668
65,2668
66,2337
67,2337
68,2337
69,2668
70,2668
71,2337
72,2337
73,2668
74,2668
75,2668
76,2337
77,2337
78,2668
79,2668
80,2337
81,2337
82,2337
83,2668
84,2668
85,2337
86,2337
87,2668
88,2668
89,2668
90,2337
91,2337
92,2668
93,2668
94,2337
95,2337
96,2337
97,2668
98,2668
99,2337
100,2337
101,2668
102,2668
103,2668
104,2337
105,2337
106,2668
107,2668
108,2668
109,2337
110,2337
111,2668
112,2668
113,2337
114,2337
115,2337
116,2668
117,2668
118,2337
119,2337
120,2668
121,2668
122,2668
123,2337
124,2337
125,2668
126,2668
127,2668
128,2337
129,2337
130,2668
131,2668
132,2337
133,2337
134,2337
135,2668
136,2668
137,2337
138,2337
139,2668
140,2668
141,2668
142,2337
143,2337
144,2668
145,2668
146,2337
147,2337
148,2337
149,2668
150,2668
151,2337
152,2337
153,2668
154,2668
155,2668
156,2337
157,2337
158,2668
159,2668
160,2337
161,2337
162,2337
163,2668
164,2668
165,2337
166,2337
167,2337
168,2668
169,2668
170,2337
171,2337
172,2668
173,2668
174,2668
175,2337
176,2337
177,2668
178,2668
179,2337
180,2337
181,2337
182,2668
183,2668
184,2337
185,2337
186,2668
187,2668
188,2668
189,2337
190,2337
191,2668
192,2668
193,2668
194,2337
195,2337
196,2668
197,2668
198,2337
199,2337
200,2337
201,2668
202,2668
203,2337
204,2337
205,2668
206,2668
207,2668
208,2337
209,2337
210,2668
211,2668
212,2337
213,2337
214,2337
215,2668
216,2668
217,2337
218,2337
219,2337
220,2668
221,2668
222,2337
223,2337
224,2668
225,2668
226,2668
227,2337
228,2337
229,2668
230,2668
231,2337
232,2337
233,2337
234,2668
235,2668
236,2337
237,2337
238,2668
239,2668
240,2668
241,2337
242,2337
243,2668
244,2668
245,2668
246,2337
247,2337
248,2668
249,2668
250,2337
251,2337
252,2337
253,2668
254,2668
255,2337
256,2337
257,2668
258,2668
259,2668
260,2337
261,2337
262,2668
263,2668
264,2337
265,2337
266,2337
267,2668
268,2668
269,2337
270,2337
271,2337
272,2668
273,2668
274,2337
275,2337
276,2668
277,2668
278,2668
279,2337
280,2337
281,2668
282,2668
283,2337
284,2337
285,2337
286,2668
287,2668
288,2337
289,2337
290,2668
291,2668
292,2668
293,2337
294,2337
295,2668
296,2668
297,2337
298,2337
299,2337
300,2668
301,2668
302,2337
303,2337
304,2337
305,2668
306,2668
307,2337
308,2337
309,2668
310,2668
311,2668
312,2337
313,2337
314,2668
315,2668
316,2337
317,2337
318,2337
319,2668
320,2668
321,2337
322,2337
323,2668
324,2668
325,2668
326,2337
327,2337
328,2668
329,2668
330,2337
331,2337
332,2337
333,2668
334,2668
335,2337
336,2337
337,2337
338,2668
339,2668
340,2337
341,2337
342,2668
343,2668
344,2668
345,2337
346,2337
347,2668
348,2668
349,2337
350,2337
351,2337
352,2668
353,2668
354,2337
355,2337
356,2668
357,2668
358,2337
359,2337
360,2337
361,2668
362,2668
363,2337
364,2337
365,2337
366,2668
367,2668
368,2337
369,2337
370,2668
371,2668
372,2668
373,2337
374,2337
375,2668
376,2668
377,2337
378,2337
379,2337
380,2668
381,2668
382,2337
383,2337
384,2337
385,2668
386,2668
387,2337
388,2337
389,2668
390,2668
391,2668
392,2337
393,2337
394,2668
395,2668
396,2337
397,2337
398,2337
399,2668
400,2668
401,2337
402,2337
403,2668
404,2668
405,2668
406,2337
407,2337
408,2668
409,2668
410,2337
411,2337
412,2337
413,2668
414,2668
415,2337
416,2337
417,2668
418,2668
419,2668
420,2337
421,2337
422,2668
423,2668
424,2668
425,2337
426,2337
427,2668
428,2668
429,2337
430,2337
431,2337
432,2668
433,2668
434,2337
435,2337
436,2668
437,2668
438,2668
439,2337
440,2337
441,2668
442,2668
443,2337
444,2337
445,2337
446,2668
447,2668
448,2337
449,2337
450,2668
451,2668
452,2668
453,2337
454,2337
455,2668
456,2668
457,2668
458,2337
459,2337
460,2668
461,2668
462,2337
463,2337
464,2337
465,2668
466,2668
467,2337
468,2337
469,2668
470,2668
471,2668
472,2337
473,2337
474,2668
475,2668
476,2337
477,2337
478,2337
479,2668
480,2668
481,2337
482,2337
483,2337
484,2668
485,2668
486,2337
487,2337
488,2668
489,2668
490,2668
491,2337
492,2337
493,2668
494,2668
495,2337
496,2337
497,2337
498,2668
499,2668
500,2337
501,2337
502,2668
503,2668
504,2668
505,2337
506,2337
507,2668
508,2668
509,2337
510,2337
511,2337
512,2668
513,2668
514,2337
515,2337
516,2668
517,2668
518,2668
519,2337
520,2337
521,2668
522,2668
523,2668
524,2337
525,2337
526,2668
527,2668
528,2337
529,2337
530,2337
531,2668
532,2668
533,2337
534,2337
535,2668
536,2668
537,2668
538,2337
539,2337
540,2668
541,2668
542,2337
543,2337
544,2337
545,2668
546,2668
547,2337
548,2337
549,2337
550,2668
551,2668
552,2337
553,2337
554,2668
555,2668
556,2668
557,2337
558,2337
559,2668
560,2668
561,2337
562,2337
563,2337
564,2668
565,2668
566,2337
567,2337
568,2337
569,2668
570,2668
571,2337
572,2337
573,2668
574,2668
575,2668
576,2337
577,2337
578,2668
579,2668
580,2337
581,2337
582,2337
583,2668
584,2668
585,2337
586,2337
587,2668
588,2668
589,2668
590,2337
591,2337
592,2668
593,2668
594,2337
595,2337
596,2337
597,2668
598,2668
599,2337
600,2337
601,2668
602,2668
603,2668
604,2337
605,2337
606,2668
607,2668
608,2668
609,2337
610,2337
611,2668
612,2668
613,2337
614,2337
615,2337
616,2668
617,2668
618,2337
619,2337
620,2668
621,2668
622,2337
623,2337
624,2337
625,2668
626,2668
627,2337
628,2337
629,2668
630,2668
631,2668
632,2337
633,2337
634,2668
635,2668
636,2337
637,2337
638,2337
639,2668
640,2668
641,2337
642,2337
643,2337
644,2668
645,2668
646,2337
647,2337
648,2668
649,2668
650,2337
651,2337
652,2337
653,2668
654,2668
655,2337
656,2337
657,2668
658,2668
659,2668
660,2337
661,2337
662,2668
663,2668
664,2337
665,2337
666,2337
667,2668
668,2668
669,2337
670,2337
671,2668
672,2668
673,2668
674,2337
675,2337
676,2668
677,2668
678,2668
679,2337
680,2337
681,2668
682,2668
683,2337
684,2337
685,2337
686,2668
687,2668
688,2337
689,2337
690,2668
691,2668
692,2668
693,2337
694,2337
695,2668
696,2668
697,2337
698,2337
699,2337
700,2668
701,2668
702,2337
703,2337
704,2668
705,2668
706,2668
707,2337
708,2337
709,2668
710,2668
711,2337
712,2337
713,2337
714,2668
715,2668
716,2337
717,2337
718,2668
719,2668
720,2668
721,2337
722,2337
723,2668
724,2668
725,2337
726,2337
727,2668
728,2668
729,2668
730,2337
731,2337
732,2668
733,2668
734,2337
735,2337
736,2337
737,2668
738,2668
739,2337
740,2337
741,2668
742,2668
743,2668
744,2337
745,2337
746,2668
747,2668
748,2337
749,2337
750,2337
751,2668
752,2668
753,2337
754,2337
755,2337
756,2668
757,2668
758,2337
759,2337
760,2668
761,2668
762,2668
763,2337
764,2337
765,2668
766,2668
767,2337
768,2337
769,2337
770,2668
771,2668
772,2337
773,2337
774,2337
775,2668
776,2668
777,2337
778,2337
779,2668
780,2668
781,2668
782,2337
783,2337
784,2668
785,2668
786,2337
787,2337
788,2337
789,2668
790,2668
791,2337
792,2337
793,2668
794,2668
795,2668
796,2337
797,2337
798,2668
799,2668
800,2337
801,2337
802,2337
803,2668
804,2668
805,2337
806,2337
807,2337
808,2668
809,2668
810,2337
811,2337
812,2668
813,2668
814,2668
815,2337
816,2337
817,2668
818,2668
819,2337
820,2337
821,2337
822,2668
823,2668
824,2337
825,2337
826,2668
827,2668
828,2668
829,2337
830,2337
831,2668
832,2668
833,2668
834,2337
835,2337
836,2668
837,2668
838,2337
839,2337
840,2337
841,2668
842,2668
843,2337
844,2337
845,2668
846,2668
847,2668
848,2337
849,2337
850,2668
851,2668
852,2337
853,2337
854,2337
855,2668
856,2668
857,2337
858,2337
859,2337
860,2668
861,2668
862,2337
863,2337
864,2668
865,2668
866,2668
867,2337
868,2337
869,2668
870,2668
871,2337
872,2337
873,2337
874,2668
875,2668
876,2337
877,2337
878,2668
879,2668
880,2668
881,2337
882,2337
883,2668
884,2668
885,2337
886,2337
887,2337
888,2668
889,2668
890,2337
891,2337
892,2668
893,2668
894,2668
895,2337
896,2337
897,2668
898,2668
899,2668
900,2337
901,2337
902,2668
903,2668
904,2337
905,2337
906,2337
907,2668
908,2668
909,2337
910,2337
911,2668
912,2668
913,2668
914,2337
915,2337
916,2668
917,2668
918,2337
919,2337
920,2337
921,2668
922,2668
923,2337
924,2337
925,2337
926,2668
927,2668
928,2337
929,2337
930,2668
931,2668
932,2668
933,2337
934,2337
935,2668
936,2668
937,2337
938,2337
939,2337
940,2668
941,2668
942,2337
943,2337
944,2668
945,2668
946,2668
947,2337
948,2337
949,2668
950,2668
951,2668
952,2337
953,2337
954,2668
955,2668
956,2337
957,2337
958,2337
959,2668
960,2668
961,2337
962,2337
963,2668
964,2668
965,2668
966,2337
967,2337
968,2668
969,2668
970,2337
971,2337
972,2337
973,2668
974,2668
975,2337
976,2367
977,2668
978,2668
979,2668
980,2337
981,2337
982,2668
983,2668
984,2337
985,2337
986,2337
987,2668
988,2668
989,2337
990,2337
991,2668
992,2668
993,2337
994,2337
995,2337
996,2668
997,2668
998,2337
999,2337
1000,2668
1001,2668
1002,2668
1003,2337
1004,2337
1005,2668
1006,2668
1007,2337
1008,2337
1009,2337
1010,2668
1011,2668
1012,2337
1013,2337
1014,2668
1015,2668
1016,2668
1017,2337
1018,2337
1019,2668
1020,2668
1021,2337
1022,2337
1023,2337
1024,2668
1025,2668
1026,2337
1027,2337
1028,2337
1029,2668
1030,2668
1031,2337
1032,2337
1033,2668
1034,2668
1035,2668
1036,2337
1037,2337
1038,2668
1039,2668
1040,2337
1041,2337
1042,2337
1043,2668
1044,2668
1045,2337
1046,2337
1047,2337
1048,2668
1049,2668
1050,2337
1051,2337
1052,2668
1053,2668
1054,2668
1055,2337
1056,2337
1057,2668
1058,2668
1059,2337
1060,2337
1061,2337
1062,2668
1063,2668
1064,2337
1065,2337
1066,2668
1067,2668
1068,2668
1069,2337
1070,2337
1071,2668
1072,2668
1073,2337
1074,2337
1075,2337
1076,2668
1077,2668
1078,2337
1079,2337
1080,2668
1081,2668
1082,2668
1083,2337
1084,2337
1085,2668
1086,2668
1087,2668
1088,2337
1089,2337
1090,2668
1091,2668
1092,2337
1093,2337
1094,2337
1095,2668
1096,2668
1097,2337
1098,2337
1099,2668
1100,2668
1101,2668
1102,2337
1103,2337
1104,2668
1105,2668
1106,2337
1107,2337
1108,2337
1109,2668
1110,2668
1111,2337
1112,2337
1113,2337
1114,2668
1115,2668
1116,2337
1117,2337
1118,2668
1119,2668
1120,2668
1121,2337
1122,2337
1123,2668
1124,2668
1125,2337
1126,2337
1127,2337
1128,2668
1129,2668
1130,2337
1131,2337
1132,2337
1133,2668
1134,2668
1135,2337
1136,2337
1137,2668
1138,2668
1139,2668
1140,2337
1141,2337
1142,2668
1143,2668
1144,2337
1145,2337
1146,2337
1147,2668
1148,2668
1149,2337
1150,2337
1151,2668
1152,2668
1153,2668
1154,2337
1155,2337
1156,2668
1157,2668
1158,2337
1159,2337
1160,2337
1161,2668
1162,2668
1163,2337
1164,2337
1165,2337
1166,2668
1167,2668
1168,2337
1169,2337
1170,2668
1171,2668
1172,2668
1173,2337
1174,2337
1175,2668
1176,2668
1177,2337
1178,2337
1179,2337
1180,2668
1181,2668
1182,2337
1183,2337
1184,2668
1185,2668
1186,2668
1187,2337
1188,2337
1189,2668
1190,2668
1191,2668
1192,2337
1193,2337
1194,2668
1195,2668
1196,2337
1197,2337
1198,2337
1199,2668
1200,2668
1201,2337
1202,2337
1203,2668
1204,2668
1205,2668
1206,2337
1207,2337
1208,2668
1209,2668
1210,2337
1211,2337
1212,2337
1213,2668
1214,2668
1215,2337
1216,2337
1217,2668
1218,2668
1219,2668
1220,2337
1221,2337
1222,2668
1223,2668
1224,2337
1225,2337
1226,2337
1227,2668
1228,2668
1229,2337
1230,2337
1231,2337
1232,2668
1233,2668
1234,2337
1235,2337
1236,2668
1237,2668
1238,2668
1239,2337
1240,2337
1241,2668
1242,2668
1243,2337
1244,2337
1245,2337
1246,2668
1247,2668
1248,2337
1249,2337
1250,2668
1251,2668
1252,2668
1253,2337
1254,2337
1255,2668
1256,2668
1257,2668
1258,2337
1259,2337
1260,2668
1261,2668
